;Series_reference;Period;Data_value;STATUS;UNITS;MAGNTUDE;Subject;Group;Series_title_1;Series_title_2;Series_title_3;Series_title_4;Series_title_5
6422;ALCQ.SACB;2014,03;2,487399395;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Spirits containing more than 23% alcohol;;;;
6423;ALCQ.SACB;2014,06;3,512768495;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Spirits containing more than 23% alcohol;;;;
6424;ALCQ.SACB;2014,09;3,346222612;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Spirits containing more than 23% alcohol;;;;
6425;ALCQ.SACB;2014,12;3,439032562;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Spirits containing more than 23% alcohol;;;;
6426;ALCQ.SACB;2015,03;2,62586655;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Spirits containing more than 23% alcohol;;;;
6427;ALCQ.SACB;2015,06;2,856015181;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Spirits containing more than 23% alcohol;;;;
6428;ALCQ.SACB;2015,09;3,492906695;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Spirits containing more than 23% alcohol;;;;
6429;ALCQ.SACB;2015,12;3,336932721;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Spirits containing more than 23% alcohol;;;;
6430;ALCQ.SACB;2016,03;2,658471198;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Spirits containing more than 23% alcohol;;;;
6431;ALCQ.SACB;2016,06;3,0292529860000004;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Spirits containing more than 23% alcohol;;;;
6432;ALCQ.SACB;2016,09;3,612891574;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Spirits containing more than 23% alcohol;;;;
6433;ALCQ.SACB;2016,12;3,9633664189999998;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Spirits containing more than 23% alcohol;;;;
6434;ALCQ.SACB;2017,03;2,792528271;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Spirits containing more than 23% alcohol;;;;
6435;ALCQ.SACB;2017,06;3,0970309289999998;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Spirits containing more than 23% alcohol;;;;
6436;ALCQ.SACB;2017,09;3,278230045;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Spirits containing more than 23% alcohol;;;;
6437;ALCQ.SACB;2017,12;4,26299964;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Spirits containing more than 23% alcohol;;;;
6438;ALCQ.SACB;2018,03;3,0665575639999996;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Spirits containing more than 23% alcohol;;;;
6439;ALCQ.SACB;2018,06;2,733445529;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Spirits containing more than 23% alcohol;;;;
6440;ALCQ.SACB;2018,09;3,97882366;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Spirits containing more than 23% alcohol;;;;
6441;ALCQ.SACB;2018,12;4,38526;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Spirits containing more than 23% alcohol;;;;
6442;ALCQ.SACB;2019,03;3,0424778760000004;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Spirits containing more than 23% alcohol;;;;
6443;ALCQ.SACB;2019,06;3,30349391;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Spirits containing more than 23% alcohol;;;;
6444;ALCQ.SACB;2019,09;4,194292152;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Spirits containing more than 23% alcohol;;;;
6445;ALCQ.SACB;2019,12;4,30051116;PROVISIONAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Spirits containing more than 23% alcohol;;;;
6446;ALCQ.SACZ;1983,09;3,469;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6447;ALCQ.SACZ;1983,12;4,077;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6448;ALCQ.SACZ;1984,03;2,60499999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6449;ALCQ.SACZ;1984,06;3,298;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6450;ALCQ.SACZ;1984,09;3,548;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6451;ALCQ.SACZ;1984,12;5,605;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6452;ALCQ.SACZ;1985,03;1,281;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6453;ALCQ.SACZ;1985,06;2,8569999999999904;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6454;ALCQ.SACZ;1985,09;2,495;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6455;ALCQ.SACZ;1985,12;3,383;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6456;ALCQ.SACZ;1986,03;2,17099999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6457;ALCQ.SACZ;1986,06;2,827;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6458;ALCQ.SACZ;1986,09;3,366;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6459;ALCQ.SACZ;1986,12;4,841;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6460;ALCQ.SACZ;1987,03;1,943;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6461;ALCQ.SACZ;1987,06;2,11699999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6462;ALCQ.SACZ;1987,09;1,895;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6463;ALCQ.SACZ;1987,12;3,412;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6464;ALCQ.SACZ;1988,03;2,162;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6465;ALCQ.SACZ;1988,06;2,647;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6466;ALCQ.SACZ;1988,09;3,0455099999999997;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6467;ALCQ.SACZ;1988,12;3,4517300000000004;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6468;ALCQ.SACZ;1989,03;1,9211619999999998;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6469;ALCQ.SACZ;1989,06;2,87125245;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6470;ALCQ.SACZ;1989,09;3,15864;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6471;ALCQ.SACZ;1989,12;4,05547;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6472;ALCQ.SACZ;1990,03;2,197828;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6473;ALCQ.SACZ;1990,06;2,8959529999999907;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6474;ALCQ.SACZ;1990,09;3,082677;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6475;ALCQ.SACZ;1990,12;3,6662220000000003;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6476;ALCQ.SACZ;1991,03;2,226338;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6477;ALCQ.SACZ;1991,06;2,436791;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6478;ALCQ.SACZ;1991,09;3,1758599999999997;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6479;ALCQ.SACZ;1991,12;3,1352;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6480;ALCQ.SACZ;1992,03;2,11738;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6481;ALCQ.SACZ;1992,06;2,497659;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6482;ALCQ.SACZ;1992,09;2,577824;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6483;ALCQ.SACZ;1992,12;3,6838900000000003;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6484;ALCQ.SACZ;1993,03;1,8898279999999998;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6485;ALCQ.SACZ;1993,06;2,49458;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6486;ALCQ.SACZ;1993,09;2,52137;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6487;ALCQ.SACZ;1993,12;2,96824;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6488;ALCQ.SACZ;1994,03;2,2488599999999996;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6489;ALCQ.SACZ;1994,06;2,72011;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6490;ALCQ.SACZ;1994,09;3,3579199999999996;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6491;ALCQ.SACZ;1994,12;3,5815900000000003;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6492;ALCQ.SACZ;1995,03;2,4868;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6493;ALCQ.SACZ;1995,06;2,5331099999999998;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6494;ALCQ.SACZ;1995,09;3,4398400000000002;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6495;ALCQ.SACZ;1995,12;3,095616;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6496;ALCQ.SACZ;1996,03;3,039917;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6497;ALCQ.SACZ;1996,06;3,343805;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6498;ALCQ.SACZ;1996,09;2,7328740000000002;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6499;ALCQ.SACZ;1996,12;3,5718419999999997;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6500;ALCQ.SACZ;1997,03;2,600093;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6501;ALCQ.SACZ;1997,06;4,140445;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6502;ALCQ.SACZ;1997,09;3,567672;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6503;ALCQ.SACZ;1997,12;8,529598;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6504;ALCQ.SACZ;1998,03;5,753655;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6505;ALCQ.SACZ;1998,06;6,528786;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6506;ALCQ.SACZ;1998,09;6,080591;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6507;ALCQ.SACZ;1998,12;8,951367;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6508;ALCQ.SACZ;1999,03;5,613914;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6509;ALCQ.SACZ;1999,06;6,085044;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6510;ALCQ.SACZ;1999,09;7,298744999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6511;ALCQ.SACZ;1999,12;9,812932;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6512;ALCQ.SACZ;2000,03;6,552542;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6513;ALCQ.SACZ;2000,06;7,508055000000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6514;ALCQ.SACZ;2000,09;8,962439999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6515;ALCQ.SACZ;2000,12;11,191230000000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6516;ALCQ.SACZ;2001,03;7,545496000000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6517;ALCQ.SACZ;2001,06;9,287498;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6518;ALCQ.SACZ;2001,09;8,106959;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6519;ALCQ.SACZ;2001,12;12,674344;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6520;ALCQ.SACZ;2002,03;8,514235000000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6521;ALCQ.SACZ;2002,06;9,333188;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6522;ALCQ.SACZ;2002,09;10,291727;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6523;ALCQ.SACZ;2002,12;13,099625999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6524;ALCQ.SACZ;2003,03;9,040064;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6525;ALCQ.SACZ;2003,06;10,66584;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6526;ALCQ.SACZ;2003,09;10,064089;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6527;ALCQ.SACZ;2003,12;14,1395;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6528;ALCQ.SACZ;2004,03;10,195962;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6529;ALCQ.SACZ;2004,06;11,078273;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6530;ALCQ.SACZ;2004,09;11,424713;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6531;ALCQ.SACZ;2004,12;15,330848000000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6532;ALCQ.SACZ;2005,03;10,18694;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6533;ALCQ.SACZ;2005,06;13,820014000000002;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6534;ALCQ.SACZ;2005,09;12,008464;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6535;ALCQ.SACZ;2005,12;17,711699;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6536;ALCQ.SACZ;2006,03;12,343053999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6537;ALCQ.SACZ;2006,06;14,793447;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6538;ALCQ.SACZ;2006,09;14,757114000000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6539;ALCQ.SACZ;2006,12;18,819058;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6540;ALCQ.SACZ;2007,03;13,610130999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6541;ALCQ.SACZ;2007,06;16,600662;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6542;ALCQ.SACZ;2007,09;14,165623000000002;REVISED;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6543;ALCQ.SACZ;2007,12;21,646901;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6544;ALCQ.SACZ;2008,03;15,905164000000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6545;ALCQ.SACZ;2008,06;18,930063;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6546;ALCQ.SACZ;2008,09;13,121879999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6547;ALCQ.SACZ;2008,12;21,723329999999997;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6548;ALCQ.SACZ;2009,03;14,08956;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6549;ALCQ.SACZ;2009,06;17,660239;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6550;ALCQ.SACZ;2009,09;13,844821;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6551;ALCQ.SACZ;2009,12;24,037722;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6552;ALCQ.SACZ;2010,03;13,878992937000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6553;ALCQ.SACZ;2010,06;17,97261;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6554;ALCQ.SACZ;2010,09;16,55161744;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6555;ALCQ.SACZ;2010,12;23,674255933;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6556;ALCQ.SACZ;2011,03;14,816141763;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6557;ALCQ.SACZ;2011,06;22,170757855;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6558;ALCQ.SACZ;2011,09;18,84330114;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6559;ALCQ.SACZ;2011,12;18,90716833;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6560;ALCQ.SACZ;2012,03;16,40162991;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6561;ALCQ.SACZ;2012,06;21,24969835;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6562;ALCQ.SACZ;2012,09;15,2882136;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6563;ALCQ.SACZ;2012,12;21,95162418;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6564;ALCQ.SACZ;2013,03;15,66444914;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6565;ALCQ.SACZ;2013,06;21,74744822;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6566;ALCQ.SACZ;2013,09;14,18339379;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6567;ALCQ.SACZ;2013,12;19,571994399999998;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6568;ALCQ.SACZ;2014,03;13,82829352;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6569;ALCQ.SACZ;2014,06;16,99494548;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6570;ALCQ.SACZ;2014,09;16,32069518;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6571;ALCQ.SACZ;2014,12;19,53742622;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6572;ALCQ.SACZ;2015,03;15,23144641;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6573;ALCQ.SACZ;2015,06;15,81217317;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6574;ALCQ.SACZ;2015,09;17,63241311;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6575;ALCQ.SACZ;2015,12;19,97597333;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6576;ALCQ.SACZ;2016,03;16,72321696;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6577;ALCQ.SACZ;2016,06;16,31970578;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6578;ALCQ.SACZ;2016,09;17,73199856;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6579;ALCQ.SACZ;2016,12;21,81438617;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6580;ALCQ.SACZ;2017,03;16,4876619;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6581;ALCQ.SACZ;2017,06;17,63238617;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6582;ALCQ.SACZ;2017,09;17,69074658;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6583;ALCQ.SACZ;2017,12;24,73438453;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6584;ALCQ.SACZ;2018,03;15,81238235;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6585;ALCQ.SACZ;2018,06;17,55139921;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6586;ALCQ.SACZ;2018,09;20,50979483;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6587;ALCQ.SACZ;2018,12;26,44565;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6588;ALCQ.SACZ;2019,03;17,51312788;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6589;ALCQ.SACZ;2019,06;19,22545843;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6590;ALCQ.SACZ;2019,09;22,88906332;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6591;ALCQ.SACZ;2019,12;25,190887600000003;PROVISIONAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total spirits;;;;
6592;ALCQ.SADA;1983,09;7,002588;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6593;ALCQ.SADA;1983,12;12,658135000000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6594;ALCQ.SADA;1984,03;6,9921169999999995;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6595;ALCQ.SADA;1984,06;9,136207;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6596;ALCQ.SADA;1984,09;8,515226;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6597;ALCQ.SADA;1984,12;13,972496;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6598;ALCQ.SADA;1985,03;6,478898;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6599;ALCQ.SADA;1985,06;9,325367;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6600;ALCQ.SADA;1985,09;9,34499;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6601;ALCQ.SADA;1985,12;15,605374;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6602;ALCQ.SADA;1986,03;9,79752;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6603;ALCQ.SADA;1986,06;11,83681;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6604;ALCQ.SADA;1986,09;11,29905;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6605;ALCQ.SADA;1986,12;13,37726;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6606;ALCQ.SADA;1987,03;8,28311;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6607;ALCQ.SADA;1987,06;9,1383;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6608;ALCQ.SADA;1987,09;9,702745;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6609;ALCQ.SADA;1987,12;15,979431;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
