;Unnamed: 0;Unnamed: 0.1;Unnamed: 0.1.1;iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;total_tests;new_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;new_vaccinations_smoothed_per_million;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;death diff cases;%death;new death diff cases;%new death
179;179;21264;21264;DEU;Europe;Germany;2020-07-24;205623,0;742,0;511,143;9120,0;10,0;4,5710000000000015;2454,205;8,856;6,101;108,851;0,119;0,055;1,21;235,0;2,805;;;;;;;;;;;78492,0;0,937;;;tests performed;;;;;;;;;;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,04435301498373236;4,435301498373236;0,013477088948787064;1,3477088948787064
180;180;21265;21265;DEU;Europe;Germany;2020-07-25;206278,0;655,0;550,286;9124,0;4,0;4,714;2462,023;7,818;6,568;108,899;0,048;0,056;1,2;247,0;2,948;;;;;;;;;;;78799,0;0,941;;;tests performed;;;;;;;;;;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,04423157098672665;4,4231570986726645;0,006106870229007634;0,6106870229007635
181;181;21266;21266;DEU;Europe;Germany;2020-07-26;206667,0;389,0;561,714;9124,0;0,0;4,5710000000000015;2466,666;4,643;6,704;108,899;0,0;0,055;1,2;265,0;3,1630000000000003;;;;;292,671;3,4930000000000003;7864892,0;;93,871;;79106,0;0,944;0,008;125,0;tests performed;;;;;;;;;;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,04414831588981308;4,414831588981309;0,0;0,0
182;182;21267;21267;DEU;Europe;Germany;2020-07-27;207112,0;445,0;541,0;9125,0;1,0;4,4289999999999985;2471,9770000000008;5,311;6,4570000000000025;108,911;0,012;0,053;1,2;257,0;3,067;;;;;;;;;;;79784,0;0,952;;;tests performed;;;;;;;;;;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,044058287303487965;4,405828730348795;0,0022471910112359553;0,22471910112359555
183;183;21268;21268;DEU;Europe;Germany;2020-07-28;207707,0;595,0;570,0;9131,0;6,0;4,5710000000000015;2479,079;7,102;6,803;108,983;0,07200000000000001;0,055;1,22;253,0;3,02;;;;;;;;;;;80462,0;0,96;;;tests performed;;;;;;;;;;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,04396096424289985;4,3960964242899845;0,01008403361344538;1,008403361344538
184;184;21269;21269;DEU;Europe;Germany;2020-07-29;208546,0;839,0;610,0;9135,0;4,0;4,714;2489,093;10,014;7,2810000000000015;109,03;0,048;0,056;1,24;255,0;3,044;;;;;;;;;;;81140,0;0,968;;;tests performed;;;;;;;;;;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,043803285606053344;4,380328560605334;0,004767580452920143;0,4767580452920143
185;185;21270;21270;DEU;Europe;Germany;2020-07-30;209535,0;989,0;664,857;9144,0;9,0;4,857;2500,897;11,804;7,935;109,138;0,107;0,058;1,24;260,0;3,103;;;;;;;;;;;81818,0;0,977;;;tests performed;;;;;;;;;;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,04363948743646647;4,363948743646647;0,00910010111223458;0,9100101112234581
186;186;21271;21271;DEU;Europe;Germany;2020-07-31;210399,0;864,0;682,2860000000003;9147,0;3,0;3,857;2511,209;10,312;8,142999999999999;109,174;0,036000000000000004;0,046;1,23;259,0;3,091;;;;;;;;;;;82496,0;0,985;;;tests performed;;;;;;;;;;57,87;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,043474541228808124;4,347454122880812;0,003472222222222222;0,3472222222222222
187;187;21272;21272;DEU;Europe;Germany;2020-08-01;211005,0;606,0;675,2860000000003;9154,0;7,0;4,2860000000000005;2518,442;7,233;8,06;109,257;0,084;0,051;1,22;255,0;3,044;;;;;;;;;;;83174,0;0,993;;;tests performed;;;;;;;;;;57,87;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,043382858226108385;4,338285822610839;0,01155115511551155;1,155115511551155
188;188;21273;21273;DEU;Europe;Germany;2020-08-02;211220,0;215,0;650,429;9154,0;0,0;4,2860000000000005;2521,008;2,5660000000000003;7,763;109,257;0,0;0,051;1,21;267,0;3,187;;;;;330,01199999999994;3,939;8451859,0;;100,877;;83852,0;1,001;0,01;100,0;tests performed;;;;;;;;;;57,87;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,04333869898683837;4,333869898683837;0,0;0,0
189;189;21274;21274;DEU;Europe;Germany;2020-08-03;212111,0;891,0;714,143;9154,0;0,0;4,143;2531,643;10,634;8,524;109,257;0,0;0,049;1,23;263,0;3,139;;;;;;;;;;;86509,0;1,033;;;tests performed;;;;;;;;;;57,87;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,043156649112964435;4,315664911296444;0,0;0,0
190;190;21275;21275;DEU;Europe;Germany;2020-08-04;212828,0;717,0;731,571;9163,0;9,0;4,5710000000000015;2540,2;8,558;8,732000000000001;109,365;0,107;0,055;1,24;258,0;3,079;;;;;;;;;;;89165,0;1,064;;;tests performed;;;;;;;;;;57,87;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,043053545586107085;4,305354558610708;0,012552301255230124;1,2552301255230125
191;191;21276;21276;DEU;Europe;Germany;2020-08-05;214113,0;1285,0;795,2860000000003;9179,0;16,0;6,2860000000000005;2555,5370000000007;15,337;9,492;109,556;0,191;0,075;1,25;238,0;2,841;;;;;;;;;;;91821,0;1,096;;;tests performed;;;;;;;;;;57,87;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,04286988646182156;4,286988646182157;0,01245136186770428;1,245136186770428
192;192;21277;21277;DEU;Europe;Germany;2020-08-06;215039,0;926,0;786,2860000000003;9181,0;2,0;5,2860000000000005;2566,59;11,052;9,385;109,579;0,024;0,063;1,25;236,0;2,817;;;;;;;;;;;94477,0;1,128;;;tests performed;;;;;;;;;;57,87;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,04269458098298448;4,269458098298449;0,0021598272138228947;0,21598272138228947
193;193;21278;21278;DEU;Europe;Germany;2020-08-07;216196,0;1157,0;828,143;9195,0;14,0;6,857;2580,399;13,809;9,884;109,747;0,16699999999999998;0,08199999999999999;1,24;226,0;2,697;;;;;;;;;;;97134,0;1,159;;;tests performed;;;;;;;;;;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,04253085163462784;4,253085163462783;0,012100259291270529;1,210025929127053
194;194;21279;21279;DEU;Europe;Germany;2020-08-08;216903,0;707,0;842,571;9201,0;6,0;6,714;2588,837;8,437999999999999;10,056;109,818;0,07200000000000001;0,08;1,23;228,0;2,721;;;;;;;;;;;99790,0;1,1909999999999998;;;tests performed;;;;;;;;;;56,94;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,04241988354241297;4,241988354241297;0,008486562942008486;0,8486562942008486
195;195;21280;21280;DEU;Europe;Germany;2020-08-09;217288,0;385,0;866,857;9202,0;1,0;6,857;2593,432;4,595;10,345999999999998;109,83;0,012;0,08199999999999999;1,22;234,0;2,793;;;;;296,708;3,5410000000000004;9168982,0;;109,436;;102446,0;1,223;0,01;100,0;tests performed;;;;;;;;;;56,94;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,042349324398954384;4,234932439895438;0,002597402597402597;0,2597402597402597
196;196;21281;21281;DEU;Europe;Germany;2020-08-10;218508,0;1220,0;913,857;9203,0;1,0;7,0;2607,994;14,561;10,907;109,842;0,012;0,084;1,24;227,0;2,709;;;;;;;;;;;104860,0;1,252;;;tests performed;;;;;;;;;;56,94;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,042117451077306085;4,211745107730609;0,000819672131147541;0,08196721311475409
197;197;21282;21282;DEU;Europe;Germany;2020-08-11;219540,0;1032,0;958,857;9208,0;5,0;6,4289999999999985;2620,311;12,317;11,444;109,902;0,06;0,077;1,24;230,0;2,745;;;;;;;;;;;107273,0;1,28;;;tests performed;;;;;;;;;;56,94;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,041942242871458514;4,194224287145851;0,004844961240310078;0,4844961240310078
198;198;21283;21283;DEU;Europe;Germany;2020-08-12;220859,0;1319,0;963,714;9213,0;5,0;4,857;2636,054;15,743;11,502;109,961;0,06;0,058;1,24;220,0;2,6260000000000003;;;;;;;;;;;109687,0;1,3090000000000002;;;tests performed;;;;;;;;;;56,94;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,04171439696820143;4,171439696820143;0,0037907505686125853;0,3790750568612585
199;199;21284;21284;DEU;Europe;Germany;2020-08-13;222281,0;1422,0;1034,571;9217,0;4,0;5,143;2653,026;16,972;12,348;110,009;0,048;0,061;1,24;223,0;2,662;;;;;;;;;;;112100,0;1,338;;;tests performed;;;;;;;;;;56,94;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,04146553236668901;4,146553236668901;0,002812939521800281;0,2812939521800281
200;200;21285;21285;DEU;Europe;Germany;2020-08-14;223791,0;1510,0;1085,0;9230,0;13,0;5,0;2671,0490000000004;18,023;12,95;110,164;0,155;0,06;1,22;230,0;2,745;;;;;;;;;;;114514,0;1,367;;;tests performed;;;;;;;;;;56,94;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,04124383911774825;4,124383911774825;0,008609271523178808;0,8609271523178808
201;201;21286;21286;DEU;Europe;Germany;2020-08-15;224488,0;697,0;1083,571;9235,0;5,0;4,857;2679,368;8,318999999999999;12,933;110,224;0,06;0,058;1,2;228,0;2,721;;;;;;;;;;;116927,0;1,396;;;tests performed;;;;;;;;;;56,94;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,04113805637717829;4,113805637717829;0,0071736011477761845;0,7173601147776184
202;202;21287;21287;DEU;Europe;Germany;2020-08-16;225007,0;519,0;1102,714;9235,0;0,0;4,714;2685,562;6,195;13,161;110,224;0,0;0,056;1,19;224,0;2,674;;;;;335,05800000000005;3,999;10004366,0;;119,407;;119341,0;1,4240000000000002;0,01;100,0;tests performed;;;;;;;;;;56,94;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,041043167545898575;4,104316754589857;0,0;0,0
203;203;21288;21288;DEU;Europe;Germany;2020-08-17;226700,0;1693,0;1170,286;9236,0;1,0;4,714;2705,769;20,207;13,968;110,236;0,012;0,056;1,2;226,0;2,697;;;;;;;;;;;123307,0;1,472;;;tests performed;;;;;;;;;;56,94;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,04074106749007498;4,074106749007498;0,0005906674542232723;0,059066745422327226
204;204;21289;21289;DEU;Europe;Germany;2020-08-18;228120,0;1420,0;1225,714;9241,0;5,0;4,714;2722,717;16,948;14,629;110,296;0,06;0,056;1,2;219,0;2,614;;;;;;;;;;;127272,0;1,519;;;tests performed;;;;;;;;;;56,94;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,04050938102752937;4,050938102752937;0,0035211267605633804;0,3521126760563381
205;205;21290;21290;DEU;Europe;Germany;2020-08-19;229706,0;1586,0;1263,857;9249,0;8,0;5,143;2741,647;18,93;15,085;110,391;0,095;0,061;1,19;226,0;2,697;;;;;;;;;;;131238,0;1,5659999999999998;;;tests performed;;;;;;;;;;56,94;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,040264512028418936;4,026451202841892;0,005044136191677175;0,5044136191677175
206;206;21291;21291;DEU;Europe;Germany;2020-08-20;231292,0;1586,0;1287,286;9263,0;14,0;6,5710000000000015;2760,577;18,93;15,364;110,558;0,16699999999999998;0,078;1,17;229,0;2,733;;;;;;;;;;;135204,0;1,614;;;tests performed;;;;;;;;;;56,94;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,04004894246234197;4,004894246234197;0,008827238335435058;0,8827238335435058
207;207;21292;21292;DEU;Europe;Germany;2020-08-21;233029,0;1737,0;1319,714;9266,0;3,0;5,143;2781,309;20,732;15,751;110,594;0,036000000000000004;0,061;1,15;235,0;2,805;;;;;;;;;;;139170,0;1,661;;;tests performed;;;;;;;;;;56,94;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03976329126417742;3,9763291264177423;0,0017271157167530224;0,17271157167530224
208;208;21293;21293;DEU;Europe;Germany;2020-08-22;233861,0;832,0;1339,0;9272,0;6,0;5,2860000000000005;2791,239;9,93;15,982;110,666;0,07200000000000001;0,063;1,12;230,0;2,745;;;;;;;;;;;143136,0;1,7080000000000002;;;tests performed;;;;;;;;;;56,94;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,039647482906512835;3,964748290651284;0,007211538461538463;0,7211538461538463
209;209;21294;21294;DEU;Europe;Germany;2020-08-23;234494,0;633,0;1355,286;9275,0;3,0;5,714;2798,7940000000012;7,555;16,176;110,701;0,036000000000000004;0,068;1,11;242,0;2,888;;;;;299,736;3,577;11034081,0;;131,697;;147102,0;1,756;0,009000000000000001;111,1;tests performed;;;;;;;;;;56,94;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03955325082944553;3,9553250829445536;0,0047393364928909965;0,4739336492890997
210;210;21295;21295;DEU;Europe;Germany;2020-08-24;236122,0;1628,0;1346,0;9276,0;1,0;5,714;2818,225;19,431;16,065;110,713;0,012;0,068;1,11;243,0;2,9;;;;;;;;;;;148357,0;1,771;;;tests performed;;;;;;;;;;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,039284776513836064;3,928477651383607;0,0006142506142506142;0,06142506142506143
211;211;21296;21296;DEU;Europe;Germany;2020-08-25;237583,0;1461,0;1351,8570000000002;9281,0;5,0;5,714;2835,663;17,438;16,135;110,773;0,06;0,068;1,1;223,0;2,662;;;;;;;;;;;149612,0;1,786;;;tests performed;;;;;;;;;;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,039064242811985714;3,906424281198571;0,0034223134839151265;0,34223134839151265
212;212;21297;21297;DEU;Europe;Germany;2020-08-26;239010,0;1427,0;1329,1429999999998;9285,0;4,0;5,143;2852,695;17,032;15,864;110,821;0,048;0,061;1,09;225,0;2,685;;;;;;;;;;;150867,0;1,801;;;tests performed;;;;;;;;;;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,0388477469561943;3,88477469561943;0,002803083391730904;0,2803083391730904
213;213;21298;21298;DEU;Europe;Germany;2020-08-27;240571,0;1561,0;1325,571;9290,0;5,0;3,857;2871,326;18,631;15,821;110,88;0,06;0,046;1,08;238,0;2,841;;;;;;;;;;;152122,0;1,816;;;tests performed;;;;;;;;;;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03861645834285928;3,861645834285928;0,003203074951953876;0,3203074951953876
214;214;21299;21299;DEU;Europe;Germany;2020-08-28;242126,0;1555,0;1299,571;9290,0;0,0;3,429;2889,885;18,56;15,511;110,88;0,0;0,041;1,06;234,0;2,793;;;;;;;;;;;153377,0;1,831;;;tests performed;;;;;;;;;;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,038368452789043724;3,836845278904372;0,0;0,0
215;215;21300;21300;DEU;Europe;Germany;2020-08-29;242835,0;709,0;1282,0;9299,0;9,0;3,857;2898,348;8,462;15,300999999999998;110,988;0,107;0,046;1,04;239,0;2,853;;;;;;;;;;;154632,0;1,846;;;tests performed;;;;;;;;;;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,038293491465398316;3,829349146539832;0,012693935119887164;1,2693935119887163
216;216;21301;21301;DEU;Europe;Germany;2020-08-30;243305,0;470,0;1258,714;9300,0;1,0;3,571;2903,9570000000012;5,61;15,023;111,0;0,012;0,043;1,03;243,0;2,9;;;;;280,561;3,349;12125288,0;;144,721;;155887,0;1,861;0,006999999999999999;142,9;tests performed;;;;;;;;;;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03822362877869341;3,822362877869341;0,002127659574468085;0,2127659574468085
217;217;21302;21302;DEU;Europe;Germany;2020-08-31;244802,0;1497,0;1240,0;9303,0;3,0;3,857;2921,825;17,867;14,8;111,036;0,036000000000000004;0,046;1,04;244,0;2,912;;;;;;;;;;;154917,0;1,849;;;tests performed;;;;;;;;;;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,038002140505388034;3,8002140505388033;0,002004008016032064;0,2004008016032064
218;218;21303;21303;DEU;Europe;Germany;2020-09-01;246015,0;1213,0;1204,571;9307,0;4,0;3,714;2936,302;14,478;14,377;111,083;0,048;0,044;1,05;233,0;2,781;;;;;;;;;;;153948,0;1,837;;;tests performed;;;;;;;;;;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03783102656342093;3,7831026563420935;0,0032976092333058533;0,3297609233305853
219;219;21304;21304;DEU;Europe;Germany;2020-09-02;247411,0;1396,0;1200,143;9322,0;15,0;5,2860000000000005;2952,9640000000004;16,662;14,324000000000002;111,262;0,179;0,063;1,05;226,0;2,697;;;;;;;;;;;152979,0;1,826;;;tests performed;;;;;;;;;;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03767819539147412;3,7678195391474114;0,010744985673352437;1,0744985673352436
220;220;21305;21305;DEU;Europe;Germany;2020-09-03;248840,0;1429,0;1181,286;9322,0;0,0;4,5710000000000015;2970,02;17,055999999999994;14,099;111,262;0,0;0,055;1,06;221,0;2,638;;;;;;;;;;;152010,0;1,814;;;tests performed;;;;;;;;;;57,87;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,037461822858061405;3,7461822858061407;0,0;0,0
221;221;21306;21306;DEU;Europe;Germany;2020-09-04;250283,0;1443,0;1165,286;9327,0;5,0;5,2860000000000005;2987,243;17,223;13,908;111,322;0,06;0,063;1,06;223,0;2,662;;;;;;;;;;;151040,0;1,803;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03726581509730985;3,7265815097309845;0,003465003465003465;0,3465003465003465
222;222;21307;21307;DEU;Europe;Germany;2020-09-05;251058,0;775,0;1174,714;9329,0;2,0;4,2860000000000005;2996,493;9,25;14,021;111,346;0,024;0,051;1,05;220,0;2,6260000000000003;;;;;;;;;;;150071,0;1,791;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,037158744194568584;3,7158744194568576;0,0025806451612903226;0,25806451612903225
223;223;21308;21308;DEU;Europe;Germany;2020-09-06;251728,0;670,0;1203,286;9330,0;1,0;4,2860000000000005;3004,49;7,997000000000001;14,362;111,358;0,012;0,051;1,06;216,0;2,5780000000000003;;;;;307,81;3,674;13169001,0;;157,178;;149102,0;1,78;0,008;125,0;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,037063814911332864;3,7063814911332864;0,0014925373134328358;0,1492537313432836
224;224;21309;21309;DEU;Europe;Germany;2020-09-07;253626,0;1898,0;1260,571;9331,0;1,0;4,0;3027,143;22,654;15,046;111,37;0,012;0,048;1,09;227,0;2,709;;;;;;;;;;;150939,0;1,802;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03679039215222413;3,6790392152224136;0,0005268703898840885;0,05268703898840885
225;225;21310;21310;DEU;Europe;Germany;2020-09-08;254957,0;1331,0;1277,429;9336,0;5,0;4,143;3043,0290000000005;15,886;15,247;111,429;0,06;0,049;1,09;229,0;2,733;;;;;;;;;;;152776,0;1,823;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,036617939495679666;3,661793949567967;0,0037565740045078892;0,37565740045078894
226;226;21311;21311;DEU;Europe;Germany;2020-09-09;256433,0;1476,0;1288,857;9342,0;6,0;2,857;3060,646;17,617;15,383;111,501;0,07200000000000001;0,034;1,1;225,0;2,685;;;;;;;;;;;154614,0;1,845;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03643056860856442;3,6430568608564418;0,0040650406504065045;0,4065040650406505
227;227;21312;21312;DEU;Europe;Germany;2020-09-10;258149,0;1716,0;1329,8570000000002;9345,0;3,0;3,286;3081,127;20,481;15,872;111,537;0,036000000000000004;0,039;1,11;230,0;2,745;;;;;;;;;;;156451,0;1,867;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03620002401713738;3,620002401713738;0,0017482517482517485;0,17482517482517484
228;228;21313;21313;DEU;Europe;Germany;2020-09-11;259735,0;1586,0;1350,286;9348,0;3,0;3,0;3100,057;18,93;16,116;111,573;0,036000000000000004;0,036000000000000004;1,11;218,0;2,602;;;;;;;;;;;158288,0;1,889;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03599052880820837;3,599052880820837;0,0018915510718789407;0,18915510718789408
229;229;21314;21314;DEU;Europe;Germany;2020-09-12;260817,0;1082,0;1394,1429999999998;9352,0;4,0;3,286;3112,9709999999995;12,914;16,64;111,62;0,048;0,039;1,1;231,0;2,757;;;;;;;;;;;160125,0;1,911;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03585655842985695;3,585655842985695;0,0036968576709796672;0,3696857670979667
230;230;21315;21315;DEU;Europe;Germany;2020-09-13;261737,0;920,0;1429,8570000000002;9354,0;2,0;3,429;3123,952;10,981;17,066;111,644;0,024;0,041;1,11;234,0;2,793;;;;;391,574;4,674;14302738,0;;170,71;;161962,0;1,933;0,009000000000000001;111,1;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03573816464619064;3,5738164646190635;0,002173913043478261;0,21739130434782608
231;231;21316;21316;DEU;Europe;Germany;2020-09-14;263222,0;1485,0;1370,8570000000002;9356,0;2,0;3,571;3141,676;17,724;16,362000000000002;111,668;0,024;0,043;1,13;233,0;2,781;;;;;;;;;;;161085,0;1,923;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03554414144714348;3,5544141447143485;0,0013468013468013467;0,13468013468013468
232;232;21317;21317;DEU;Europe;Germany;2020-09-15;265014,0;1792,0;1436,714;9367,0;11,0;4,4289999999999985;3163,064000000001;21,388;17,148;111,799;0,131;0,053;1,14;232,0;2,769;;;;;;;;;;;160207,0;1,912;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,035345302512320105;3,5345302512320105;0,006138392857142857;0,6138392857142857
233;233;21318;21318;DEU;Europe;Germany;2020-09-16;266869,0;1855,0;1490,8570000000002;9373,0;6,0;4,4289999999999985;3185,205;22,14;17,794;111,871;0,07200000000000001;0,053;1,15;228,0;2,721;;;;;;;;;;;159330,0;1,902;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03512210110578599;3,5122101105785988;0,003234501347708895;0,3234501347708895
234;234;21319;21319;DEU;Europe;Germany;2020-09-17;269048,0;2179,0;1557,0;9376,0;3,0;4,4289999999999985;3211,212;26,007;18,584;111,907;0,036000000000000004;0,053;1,16;234,0;2,793;;;;;;;;;;;158452,0;1,891;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03484880021408819;3,484880021408819;0,0013767783386874712;0,13767783386874713
